CASE_KEY,ACTIVITY,EVENTTIME,SORTING,RESOURCE
156,ReviewDocuments,2024-09-20 07:44:47,5,Sachbearbeiter2
156,StoreApplication,2024-09-30 08:50:56,6,Sachbearbeiter2
156,AssessApplication,2024-10-11 11:44:27,7,Sachbearbeiter2
156,CalculateClaim,2024-10-23 12:15:43,8,Sachbearbeiter1
156,Write Notification,2024-11-07 11:26:32,9,Sachbearbeiter2
156,SendNotification,2024-11-20 10:03:52,10,Sachbearbeiter1
157,SendMailToParents,2024-09-15 06:27:10,1,System_316
157,ReceiveParentsData,2024-09-15 06:27:13,2,System_317
157,GenerateConfirmationMail,2024-09-21 13:25:20,3,System_5982
157,SendConfirmationMail,2024-09-21 13:25:22,4,System_5983
157,ReviewDocuments,2024-10-02 08:10:55,5,Sachbearbeiter2
157,RequestResubmission,2024-10-15 07:44:23,6,Sachbearbeiter3
157,ReceiveResubmission,2024-10-15 07:51:46,7,System_7778
157,ReviewDocuments,2024-10-31 12:37:04,8,Sachbearbeiter3
157,RequestResubmission,2024-11-14 14:58:53,9,Sachbearbeiter2
157,ReceiveResubmission,2024-11-14 15:03:04,10,System_8244
157,ReviewDocuments,2024-11-26 15:35:11,11,Sachbearbeiter2
157,RequestResubmission,2024-12-04 11:37:18,12,Sachbearbeiter2
157,ReceiveResubmission,2024-12-04 11:43:15,13,System_8418
157,ReviewDocuments,2024-12-11 10:38:53,14,Sachbearbeiter1
157,RequestResubmission,2024-12-12 15:52:10,15,Sachbearbeiter1
157,ReceiveResubmission,2024-12-12 15:56:43,16,System_8503
157,ReviewDocuments,2024-12-13 15:06:01,17,Sachbearbeiter3
157,StoreApplication,2024-12-16 11:42:54,18,Sachbearbeiter2
157,AssessApplication,2024-12-16 15:46:20,19,Sachbearbeiter1
157,CalculateClaim,2024-12-17 09:07:58,20,Sachbearbeiter1
157,Write Notification,2024-12-17 10:44:25,21,Sachbearbeiter3
157,SendNotification,2024-12-17 12:07:52,22,Sachbearbeiter1
158,SendMailToParents,2024-09-15 06:33:18,1,System_320
158,ReceiveParentsData,2024-09-15 06:33:23,2,System_321
158,GenerateConfirmationMail,2024-09-27 17:02:40,3,System_7094
158,SendConfirmationMail,2024-09-27 17:02:41,4,System_7095
158,ReviewDocuments,2024-10-10 14:53:37,5,Sachbearbeiter1
158,RequestResubmission,2024-10-23 07:52:51,6,Sachbearbeiter1
158,ReceiveResubmission,2024-10-23 07:57:56,7,System_8026
158,ReviewDocuments,2024-11-07 13:57:02,8,Sachbearbeiter3
158,StoreApplication,2024-11-20 11:27:33,9,Sachbearbeiter1
158,AssessApplication,2024-11-28 14:56:39,10,Sachbearbeiter2
158,CalculateClaim,2024-12-05 12:47:36,11,Sachbearbeiter2
158,Write Notification,2024-12-10 11:47:27,12,Sachbearbeiter2
158,SendNotification,2024-12-12 11:42:54,13,Sachbearbeiter2
159,SendMailToParents,2024-09-15 06:34:16,1,System_322
159,ReceiveParentsData,2024-09-15 06:34:18,2,System_323
159,GenerateConfirmationMail,2024-09-18 02:40:40,3,System_3093
159,SendConfirmationMail,2024-09-18 02:40:43,4,System_3094
159,ReviewDocuments,2024-09-20 13:58:29,5,Sachbearbeiter1
159,StoreApplication,2024-09-30 14:41:29,6,Sachbearbeiter1
159,AssessApplication,2024-10-14 09:24:40,7,Sachbearbeiter1
159,WriteRejection,2024-10-25 07:37:24,8,Sachbearbeiter1
159,SendRejection,2024-11-08 11:02:20,9,Sachbearbeiter3
160,SendMailToParents,2024-09-15 06:36:07,1,System_324
160,ReceiveParentsData,2024-09-15 06:36:11,2,System_325
160,GenerateConfirmationMail,2024-09-18 22:55:17,3,System_4087
160,SendConfirmationMail,2024-09-18 22:55:19,4,System_4088
160,ReviewDocuments,2024-09-24 15:40:00,5,Sachbearbeiter1
160,StoreApplication,2024-10-08 08:20:49,6,Sachbearbeiter3
160,AssessApplication,2024-10-18 10:34:23,7,Sachbearbeiter2
160,WriteRejection,2024-11-01 09:47:29,8,Sachbearbeiter1
160,SendRejection,2024-11-15 09:31:55,9,Sachbearbeiter1
161,GenerateConfirmationMail,2024-09-15 06:37:02,1,System_326
161,SendConfirmationMail,2024-09-15 06:37:04,2,System_327
161,ReviewDocuments,2024-09-16 09:12:04,3,Sachbearbeiter2
161,StoreApplication,2024-09-17 10:15:47,4,Sachbearbeiter2
161,AssessApplication,2024-09-19 07:34:58,5,Sachbearbeiter3
161,CalculateClaim,2024-09-25 11:37:57,6,Sachbearbeiter2
161,Write Notification,2024-10-08 13:51:16,7,Sachbearbeiter1
161,SendNotification,2024-10-18 15:11:23,8,Sachbearbeiter1
162,SendMailToParents,2024-09-15 06:39:52,1,System_328
162,ReceiveParentsData,2024-09-15 06:39:57,2,System_329
162,GenerateConfirmationMail,2024-09-18 02:55:05,3,System_3097
162,SendConfirmationMail,2024-09-18 02:55:07,4,System_3098
162,ReviewDocuments,2024-09-20 14:01:23,5,Sachbearbeiter2
162,StoreApplication,2024-09-30 14:41:48,6,Sachbearbeiter2
162,AssessApplication,2024-10-14 09:31:10,7,Sachbearbeiter2
162,WriteRejection,2024-10-25 07:46:05,8,Sachbearbeiter3
162,SendRejection,2024-11-08 11:04:48,9,Sachbearbeiter3
163,SendMailToParents,2024-09-15 06:42:23,1,System_330
163,ReceiveParentsData,2024-09-15 06:42:27,2,System_331
163,GenerateConfirmationMail,2024-09-23 22:19:28,3,System_6637
163,SendConfirmationMail,2024-09-23 22:19:30,4,System_6638
163,ReviewDocuments,2024-10-07 08:46:18,5,Sachbearbeiter3
163,RequestResubmission,2024-10-17 12:58:53,6,Sachbearbeiter2
163,ReceiveResubmission,2024-10-17 13:03:17,7,System_7932
163,ReviewDocuments,2024-10-31 13:11:58,8,Sachbearbeiter3
163,StoreApplication,2024-11-14 15:16:56,9,Sachbearbeiter3
163,AssessApplication,2024-11-25 15:54:37,10,Sachbearbeiter1
163,CalculateClaim,2024-12-03 13:48:39,11,Sachbearbeiter2
163,Write Notification,2024-12-09 11:27:33,12,Sachbearbeiter2
163,SendNotification,2024-12-11 14:00:37,13,Sachbearbeiter2
164,SendMailToParents,2024-09-15 06:49:16,1,System_334
164,ReceiveParentsData,2024-09-15 06:49:21,2,System_335
164,GenerateConfirmationMail,2024-09-16 09:14:02,3,System_1276
164,SendConfirmationMail,2024-09-16 09:14:04,4,System_1277
164,ReviewDocuments,2024-09-17 10:11:19,5,Sachbearbeiter3
164,StoreApplication,2024-09-19 07:43:25,6,Sachbearbeiter2
164,AssessApplication,2024-09-25 11:37:51,7,Sachbearbeiter3
164,WriteRejection,2024-10-08 13:48:52,8,Sachbearbeiter3
164,SendRejection,2024-10-18 15:10:09,9,Sachbearbeiter1
165,SendMailToParents,2024-09-15 06:52:21,1,System_336
165,ReceiveParentsData,2024-09-15 06:52:25,2,System_337
165,GenerateConfirmationMail,2024-09-20 19:53:11,3,System_5722
165,SendConfirmationMail,2024-09-20 19:53:12,4,System_5723
165,ReviewDocuments,2024-10-01 09:02:43,5,Sachbearbeiter2
165,StoreApplication,2024-10-14 12:42:02,6,Sachbearbeiter3
165,AssessApplication,2024-10-25 10:26:01,7,Sachbearbeiter3
165,CalculateClaim,2024-11-08 13:19:28,8,Sachbearbeiter3
165,Write Notification,2024-11-21 09:19:13,9,Sachbearbeiter3
165,SendNotification,2024-11-29 13:01:01,10,Sachbearbeiter2
166,SendMailToParents,2024-09-15 06:58:28,1,System_338
166,ReceiveParentsData,2024-09-15 06:58:33,2,System_339
166,GenerateConfirmationMail,2024-09-17 23:39:59,3,System_3023
166,SendConfirmationMail,2024-09-17 23:40:01,4,System_3024
166,ReviewDocuments,2024-09-20 12:17:25,5,Sachbearbeiter2
166,RequestResubmission,2024-09-30 13:28:23,6,Sachbearbeiter3
166,ReceiveResubmission,2024-09-30 13:34:31,7,System_7282
166,ReviewDocuments,2024-10-14 11:02:18,8,Sachbearbeiter2
166,RequestResubmission,2024-10-25 09:17:49,9,Sachbearbeiter2
166,ReceiveResubmission,2024-10-25 09:22:29,10,System_8064
166,ReviewDocuments,2024-11-11 13:30:58,11,Sachbearbeiter3
166,StoreApplication,2024-11-21 14:13:06,12,Sachbearbeiter2
166,AssessApplication,2024-12-02 07:53:15,13,Sachbearbeiter1
166,CalculateClaim,2024-12-06 12:52:25,14,Sachbearbeiter1
166,Write Notification,2024-12-11 08:33:36,15,Sachbearbeiter2
166,SendNotification,2024-12-12 14:40:42,16,Sachbearbeiter3
167,SendMailToParents,2024-09-15 07:01:01,1,System_340
167,ReceiveParentsData,2024-09-15 07:01:04,2,System_341
167,GenerateConfirmationMail,2024-09-16 07:25:39,3,System_1180
167,SendConfirmationMail,2024-09-16 07:25:40,4,System_1181
167,ReviewDocuments,2024-09-17 08:27:19,5,Sachbearbeiter2
167,RequestResubmission,2024-09-18 13:52:58,6,Sachbearbeiter3
167,ReceiveResubmission,2024-09-18 13:57:35,7,System_3544
167,ReviewDocuments,2024-09-25 11:13:52,8,Sachbearbeiter2
167,RequestResubmission,2024-10-08 13:22:35,9,Sachbearbeiter3
167,ReceiveResubmission,2024-10-08 13:26:41,10,System_7530
167,ReviewDocuments,2024-10-23 08:57:50,11,Sachbearbeiter2
167,RequestResubmission,2024-11-06 15:53:34,12,Sachbearbeiter1
167,ReceiveResubmission,2024-11-07 07:30:06,13,System_8139
167,ReviewDocuments,2024-11-20 12:46:15,14,Sachbearbeiter1
167,RequestResubmission,2024-11-29 07:42:44,15,Sachbearbeiter3
167,ReceiveResubmission,2024-11-29 07:49:21,16,System_8381
167,ReviewDocuments,2024-12-06 10:59:46,17,Sachbearbeiter2
167,StoreApplication,2024-12-11 07:53:52,18,Sachbearbeiter1
167,AssessApplication,2024-12-12 14:00:27,19,Sachbearbeiter1
167,WriteRejection,2024-12-13 13:27:05,20,Sachbearbeiter2
167,SendRejection,2024-12-16 10:34:03,21,Sachbearbeiter2
168,SendMailToParents,2024-09-15 07:03:53,1,System_342
168,ReceiveParentsData,2024-09-15 07:03:57,2,System_343
168,GenerateConfirmationMail,2024-09-18 18:43:14,3,System_3827
168,SendConfirmationMail,2024-09-18 18:43:17,4,System_3828
168,ReviewDocuments,2024-09-24 12:42:36,5,Sachbearbeiter1
168,RequestResubmission,2024-10-07 15:09:37,6,Sachbearbeiter3
168,ReceiveResubmission,2024-10-07 15:15:19,7,System_7466
168,ReviewDocuments,2024-10-29 13:09:58,8,Sachbearbeiter1
168,StoreApplication,2024-11-13 11:02:27,9,Sachbearbeiter3
168,AssessApplication,2024-11-22 14:39:10,10,Sachbearbeiter1
168,CalculateClaim,2024-12-02 14:38:01,11,Sachbearbeiter2
168,Write Notification,2024-12-06 15:51:59,12,Sachbearbeiter1
168,SendNotification,2024-12-11 10:23:27,13,Sachbearbeiter1
169,SendMailToParents,2024-09-15 07:07:35,1,System_344
169,ReceiveParentsData,2024-09-15 07:07:38,2,System_345
169,GenerateConfirmationMail,2024-09-20 12:32:46,3,System_5628
169,SendConfirmationMail,2024-09-20 12:32:47,4,System_5629
169,ReviewDocuments,2024-09-30 13:32:12,5,Sachbearbeiter1
169,StoreApplication,2024-10-14 08:01:38,6,Sachbearbeiter3
169,AssessApplication,2024-10-24 14:25:45,7,Sachbearbeiter3
169,WriteRejection,2024-11-08 09:29:00,8,Sachbearbeiter2
169,SendRejection,2024-11-20 15:54:42,9,Sachbearbeiter3
170,GenerateConfirmationMail,2024-09-15 07:07:47,1,System_346
170,SendConfirmationMail,2024-09-15 07:07:48,2,System_347
170,ReviewDocuments,2024-09-16 09:19:22,3,Sachbearbeiter1
170,StoreApplication,2024-09-17 10:24:30,4,Sachbearbeiter3
170,AssessApplication,2024-09-19 07:45:08,5,Sachbearbeiter2
170,CalculateClaim,2024-09-25 11:57:52,6,Sachbearbeiter2
170,Write Notification,2024-10-08 13:56:18,7,Sachbearbeiter3
170,SendNotification,2024-10-18 15:14:57,8,Sachbearbeiter2
171,GenerateConfirmationMail,2024-09-15 07:08:23,1,System_348
171,SendConfirmationMail,2024-09-15 07:08:25,2,System_349
171,ReviewDocuments,2024-09-16 09:20:52,3,Sachbearbeiter3
171,StoreApplication,2024-09-17 10:23:40,4,Sachbearbeiter1
171,AssessApplication,2024-09-19 07:45:42,5,Sachbearbeiter3
171,CalculateClaim,2024-09-25 11:52:20,6,Sachbearbeiter1
171,Write Notification,2024-10-08 13:55:59,7,Sachbearbeiter1
171,SendNotification,2024-10-18 15:17:03,8,Sachbearbeiter2
172,GenerateConfirmationMail,2024-09-15 07:08:48,1,System_350
172,SendConfirmationMail,2024-09-15 07:08:50,2,System_351
172,ReviewDocuments,2024-09-16 09:23:36,3,Sachbearbeiter2
172,StoreApplication,2024-09-17 10:21:47,4,Sachbearbeiter1
172,AssessApplication,2024-09-19 07:42:11,5,Sachbearbeiter1
172,WriteRejection,2024-09-25 11:52:10,6,Sachbearbeiter2
172,SendRejection,2024-10-08 13:53:28,7,Sachbearbeiter2
173,SendMailToParents,2024-09-15 07:09:58,1,System_352
173,ReceiveParentsData,2024-09-15 07:10:03,2,System_353
173,GenerateConfirmationMail,2024-09-16 01:57:32,3,System_1148
173,SendConfirmationMail,2024-09-16 01:57:34,4,System_1149
173,ReviewDocuments,2024-09-17 07:31:18,5,Sachbearbeiter2
173,StoreApplication,2024-09-18 13:18:08,6,Sachbearbeiter1
173,AssessApplication,2024-09-23 14:55:42,7,Sachbearbeiter3
173,CalculateClaim,2024-10-04 13:29:18,8,Sachbearbeiter3
173,Write Notification,2024-10-17 08:40:27,9,Sachbearbeiter3
173,SendNotification,2024-10-30 14:15:06,10,Sachbearbeiter1
174,SendMailToParents,2024-09-15 07:10:42,1,System_354
174,ReceiveParentsData,2024-09-15 07:10:45,2,System_355
174,GenerateConfirmationMail,2024-09-16 03:55:49,3,System_1168
174,SendConfirmationMail,2024-09-16 03:55:51,4,System_1169
174,ReviewDocuments,2024-09-17 08:04:53,5,Sachbearbeiter2
174,StoreApplication,2024-09-18 13:40:42,6,Sachbearbeiter2
174,AssessApplication,2024-09-23 15:22:39,7,Sachbearbeiter3
174,CalculateClaim,2024-10-04 14:15:10,8,Sachbearbeiter2
174,Write Notification,2024-10-17 09:11:01,9,Sachbearbeiter1
174,SendNotification,2024-10-30 14:39:48,10,Sachbearbeiter1
175,SendMailToParents,2024-09-15 07:14:41,1,System_356
175,ReceiveParentsData,2024-09-15 07:14:46,2,System_357
175,GenerateConfirmationMail,2024-09-19 04:06:16,3,System_4205
175,SendConfirmationMail,2024-09-19 04:06:18,4,System_4206
175,ReviewDocuments,2024-09-25 09:39:07,5,Sachbearbeiter3
175,StoreApplication,2024-10-08 12:29:26,6,Sachbearbeiter3
175,AssessApplication,2024-10-18 13:40:05,7,Sachbearbeiter2
175,CalculateClaim,2024-11-01 13:46:48,8,Sachbearbeiter2
175,Write Notification,2024-11-15 12:52:46,9,Sachbearbeiter2
175,SendNotification,2024-11-26 11:49:44,10,Sachbearbeiter1
176,SendMailToParents,2024-09-15 07:14:48,1,System_358
176,ReceiveParentsData,2024-09-15 07:14:51,2,System_359
176,GenerateConfirmationMail,2024-09-21 12:54:08,3,System_5974
176,SendConfirmationMail,2024-09-21 12:54:09,4,System_5975
176,ReviewDocuments,2024-10-02 07:59:58,5,Sachbearbeiter2
176,StoreApplication,2024-10-15 07:41:22,6,Sachbearbeiter1
176,AssessApplication,2024-10-28 09:19:36,7,Sachbearbeiter1
176,CalculateClaim,2024-11-11 14:20:09,8,Sachbearbeiter2
176,Write Notification,2024-11-21 15:30:44,9,Sachbearbeiter3
176,SendNotification,2024-12-02 09:30:18,10,Sachbearbeiter1
177,GenerateConfirmationMail,2024-09-15 07:21:15,1,System_360
177,SendConfirmationMail,2024-09-15 07:21:16,2,System_361
177,ReviewDocuments,2024-09-16 09:31:52,3,Sachbearbeiter2
177,StoreApplication,2024-09-17 10:36:38,4,Sachbearbeiter1
177,AssessApplication,2024-09-19 07:56:22,5,Sachbearbeiter2
177,CalculateClaim,2024-09-25 12:11:44,6,Sachbearbeiter2
177,Write Notification,2024-10-08 14:14:56,7,Sachbearbeiter2
177,SendNotification,2024-10-18 15:33:49,8,Sachbearbeiter3
178,SendMailToParents,2024-09-15 07:23:30,1,System_362
178,ReceiveParentsData,2024-09-15 07:23:34,2,System_363
178,GenerateConfirmationMail,2024-09-17 19:41:05,3,System_2783
178,SendConfirmationMail,2024-09-17 19:41:07,4,System_2784
178,ReviewDocuments,2024-09-20 09:12:24,5,Sachbearbeiter2
178,RequestResubmission,2024-09-30 10:31:35,6,Sachbearbeiter3
178,ReceiveResubmission,2024-09-30 10:35:35,7,System_7248
178,ReviewDocuments,2024-11-06 13:35:04,8,Sachbearbeiter1
178,StoreApplication,2024-11-19 12:15:06,9,Sachbearbeiter1
178,AssessApplication,2024-11-28 09:14:13,10,Sachbearbeiter1
178,CalculateClaim,2024-12-05 09:50:22,11,Sachbearbeiter3
178,Write Notification,2024-12-10 10:16:38,12,Sachbearbeiter1
178,SendNotification,2024-12-12 10:35:01,13,Sachbearbeiter1
179,SendMailToParents,2024-09-15 07:23:59,1,System_364
179,ReceiveParentsData,2024-09-15 07:24:03,2,System_365
179,GenerateConfirmationMail,2024-09-21 06:48:34,3,System_5890
179,SendConfirmationMail,2024-09-21 06:48:36,4,System_5891
179,ReviewDocuments,2024-10-01 13:55:34,5,Sachbearbeiter3
179,RequestResubmission,2024-10-14 14:32:42,6,Sachbearbeiter1
179,ReceiveResubmission,2024-10-14 14:38:14,7,System_7761
179,ReviewDocuments,2024-10-29 11:54:11,8,Sachbearbeiter3
179,StoreApplication,2024-11-13 10:39:08,9,Sachbearbeiter3
179,AssessApplication,2024-11-22 13:42:31,10,Sachbearbeiter3
179,CalculateClaim,2024-12-02 13:34:57,11,Sachbearbeiter3
179,Write Notification,2024-12-06 15:32:52,12,Sachbearbeiter1
179,SendNotification,2024-12-11 10:13:30,13,Sachbearbeiter2
180,SendMailToParents,2024-09-15 07:28:42,1,System_366
180,ReceiveParentsData,2024-09-15 07:28:45,2,System_367
180,GenerateConfirmationMail,2024-09-17 11:55:40,3,System_2305
180,SendConfirmationMail,2024-09-17 11:55:42,4,System_2306
180,ReviewDocuments,2024-09-19 09:56:37,5,Sachbearbeiter3
180,StoreApplication,2024-09-25 15:36:24,6,Sachbearbeiter1
180,AssessApplication,2024-10-09 07:55:53,7,Sachbearbeiter1
180,CalculateClaim,2024-10-21 11:07:38,8,Sachbearbeiter3
180,Write Notification,2024-11-04 14:27:37,9,Sachbearbeiter1
180,SendNotification,2024-11-18 10:04:19,10,Sachbearbeiter2
181,SendMailToParents,2024-09-15 07:31:48,1,System_368
181,ReceiveParentsData,2024-09-15 07:31:50,2,System_369
181,GenerateConfirmationMail,2024-09-16 22:38:48,3,System_1934
181,SendConfirmationMail,2024-09-16 22:38:51,4,System_1935
181,ReviewDocuments,2024-09-18 10:24:21,5,Sachbearbeiter3
181,RequestResubmission,2024-09-23 11:24:07,6,Sachbearbeiter2
181,ReceiveResubmission,2024-09-23 11:29:45,7,System_6523
181,ReviewDocuments,2024-10-09 14:00:04,8,Sachbearbeiter1
181,RequestResubmission,2024-10-21 15:08:00,9,Sachbearbeiter1
181,ReceiveResubmission,2024-10-21 15:15:58,10,System_8007
181,ReviewDocuments,2024-11-15 14:17:57,11,Sachbearbeiter2
181,StoreApplication,2024-11-26 12:41:48,12,Sachbearbeiter2
181,AssessApplication,2024-12-04 08:47:00,13,Sachbearbeiter3
181,CalculateClaim,2024-12-09 13:29:13,14,Sachbearbeiter1
181,Write Notification,2024-12-11 15:11:52,15,Sachbearbeiter2
181,SendNotification,2024-12-13 09:47:12,16,Sachbearbeiter2
182,SendMailToParents,2024-09-15 07:35:11,1,System_370
182,ReceiveParentsData,2024-09-15 07:35:15,2,System_371
182,GenerateConfirmationMail,2024-09-19 13:26:40,3,System_4629
182,SendConfirmationMail,2024-09-19 13:26:43,4,System_4630
182,ReviewDocuments,2024-09-26 12:23:43,5,Sachbearbeiter2
182,RequestResubmission,2024-10-09 14:20:36,6,Sachbearbeiter3
182,ReceiveResubmission,2024-10-09 14:25:53,7,System_7564
182,ReviewDocuments,2024-10-23 09:39:15,8,Sachbearbeiter2
182,RequestResubmission,2024-11-07 07:37:41,9,Sachbearbeiter2
182,ReceiveResubmission,2024-11-07 07:42:00,10,System_8143
182,ReviewDocuments,2024-11-21 10:50:16,11,Sachbearbeiter1
182,RequestResubmission,2024-11-29 13:46:38,12,Sachbearbeiter2
182,ReceiveResubmission,2024-11-29 13:52:11,13,System_8387
182,ReviewDocuments,2024-12-06 11:37:33,14,Sachbearbeiter3
182,RequestResubmission,2024-12-11 08:09:05,15,Sachbearbeiter3
182,ReceiveResubmission,2024-12-11 08:13:49,16,System_8486
182,ReviewDocuments,2024-12-17 12:46:15,17,Sachbearbeiter3
182,StoreApplication,2024-12-17 13:12:50,18,Sachbearbeiter3
182,AssessApplication,2024-12-17 13:19:16,19,Sachbearbeiter1
182,WriteRejection,2024-12-17 13:28:40,20,Sachbearbeiter1
182,SendRejection,2024-12-17 13:32:33,21,Sachbearbeiter3
183,SendMailToParents,2024-09-15 07:42:48,1,System_372
183,ReceiveParentsData,2024-09-15 07:42:51,2,System_373
183,GenerateConfirmationMail,2024-09-15 21:50:45,3,System_1030
183,SendConfirmationMail,2024-09-15 21:50:47,4,System_1031
183,ReviewDocuments,2024-09-16 14:44:02,5,Sachbearbeiter3
183,RequestResubmission,2024-09-17 14:42:27,6,Sachbearbeiter3
183,ReceiveResubmission,2024-09-17 14:49:46,7,System_2500
183,ReviewDocuments,2024-09-30 13:02:02,8,Sachbearbeiter2
183,RequestResubmission,2024-10-11 15:57:00,9,Sachbearbeiter2
183,ReceiveResubmission,2024-10-14 07:31:54,10,System_7698
183,ReviewDocuments,2024-10-28 08:51:16,11,Sachbearbeiter3
183,StoreApplication,2024-11-11 14:13:38,12,Sachbearbeiter2
183,AssessApplication,2024-11-21 15:21:50,13,Sachbearbeiter1
183,CalculateClaim,2024-12-02 09:13:40,14,Sachbearbeiter1
183,Write Notification,2024-12-06 13:41:01,15,Sachbearbeiter2
183,SendNotification,2024-12-11 08:51:49,16,Sachbearbeiter3
184,SendMailToParents,2024-09-15 07:45:16,1,System_374
184,ReceiveParentsData,2024-09-15 07:45:19,2,System_375
184,GenerateConfirmationMail,2024-09-20 07:18:06,3,System_5372
184,SendConfirmationMail,2024-09-20 07:18:07,4,System_5373
184,ReviewDocuments,2024-09-30 08:27:42,5,Sachbearbeiter3
184,StoreApplication,2024-10-11 11:32:10,6,Sachbearbeiter1
184,AssessApplication,2024-10-23 12:00:56,7,Sachbearbeiter1
184,CalculateClaim,2024-11-07 11:15:35,8,Sachbearbeiter1
184,Write Notification,2024-11-20 09:59:41,9,Sachbearbeiter1
184,SendNotification,2024-11-28 14:02:38,10,Sachbearbeiter1
185,SendMailToParents,2024-09-15 07:46:57,1,System_376
185,ReceiveParentsData,2024-09-15 07:47:01,2,System_377
185,GenerateConfirmationMail,2024-09-21 16:05:28,3,System_6016
185,SendConfirmationMail,2024-09-21 16:05:29,4,System_6017
185,ReviewDocuments,2024-10-02 09:15:23,5,Sachbearbeiter1
185,StoreApplication,2024-10-15 08:18:48,6,Sachbearbeiter3
185,AssessApplication,2024-10-28 09:53:27,7,Sachbearbeiter3
185,WriteRejection,2024-11-11 15:09:09,8,Sachbearbeiter3
185,SendRejection,2024-11-21 15:54:45,9,Sachbearbeiter1
186,SendMailToParents,2024-09-15 07:48:04,1,System_378
186,ReceiveParentsData,2024-09-15 07:48:08,2,System_379
186,GenerateConfirmationMail,2024-09-19 14:44:14,3,System_4706
186,SendConfirmationMail,2024-09-19 14:44:16,4,System_4707
186,ReviewDocuments,2024-09-26 14:31:02,5,Sachbearbeiter2
186,StoreApplication,2024-10-10 08:02:19,6,Sachbearbeiter1
186,AssessApplication,2024-10-22 09:02:26,7,Sachbearbeiter3
