case_id,activity,enable_time,start_time,end_time,resource
1264,SendConfirmationMail,2024-09-18 10:15:11.207958+00:00,2024-09-18 10:15:11.207958+00:00,2024-09-18 10:15:14.740159+00:00,System_3312
1264,ReviewDocuments,2024-09-18 10:15:14.740159+00:00,2024-09-23 10:57:06.765928+00:00,2024-09-23 11:07:36.992725+00:00,Sachbearbeiter2
1265,SendMailToParents,2024-09-18 10:15:20.035073+00:00,2024-09-18 10:15:20.035073+00:00,2024-09-18 10:15:23.580071+00:00,System_3313
1265,ReceiveParentsData,2024-09-18 10:15:23.580071+00:00,2024-09-18 10:15:23.580071+00:00,2024-09-21 09:35:24.853230+00:00,System_3314
713,StoreApplication,2024-09-18 10:15:27.791248+00:00,2024-09-23 10:59:34.759883+00:00,2024-09-23 11:01:32.949557+00:00,Sachbearbeiter3
343,StoreApplication,2024-09-18 10:17:13.771396+00:00,2024-09-23 11:01:32.949557+00:00,2024-09-23 11:03:53.995418+00:00,Sachbearbeiter3
1266,GenerateConfirmationMail,2024-09-18 10:17:37.789082+00:00,2024-09-18 10:17:37.789082+00:00,2024-09-18 10:17:39.979869+00:00,System_3315
1266,SendConfirmationMail,2024-09-18 10:17:39.979869+00:00,2024-09-18 10:17:39.979869+00:00,2024-09-18 10:17:44.244673+00:00,System_3316
1266,ReviewDocuments,2024-09-18 10:17:44.244673+00:00,2024-09-23 11:03:53.995418+00:00,2024-09-23 11:13:03.511917+00:00,Sachbearbeiter3
1267,SendMailToParents,2024-09-18 10:18:26.423642+00:00,2024-09-18 10:18:26.423642+00:00,2024-09-18 10:18:29.426171+00:00,System_3317
1267,ReceiveParentsData,2024-09-18 10:18:29.426171+00:00,2024-09-18 10:18:29.426171+00:00,2024-10-03 08:39:35.901841+00:00,System_3318
1268,SendMailToParents,2024-09-18 10:18:53.696589+00:00,2024-09-18 10:18:53.696589+00:00,2024-09-18 10:18:56.903210+00:00,System_3319
1268,ReceiveParentsData,2024-09-18 10:18:56.903210+00:00,2024-09-18 10:18:56.903210+00:00,2024-09-21 03:16:52.133536+00:00,System_3320
1269,SendMailToParents,2024-09-18 10:20:06.252126+00:00,2024-09-18 10:20:06.252126+00:00,2024-09-18 10:20:09.012037+00:00,System_3321
1269,ReceiveParentsData,2024-09-18 10:20:09.012037+00:00,2024-09-18 10:20:09.012037+00:00,2024-09-18 22:33:26.438812+00:00,System_3322
189,StoreApplication,2024-09-18 10:23:19.922606+00:00,2024-09-23 11:05:51.519924+00:00,2024-09-23 11:08:21.430899+00:00,Sachbearbeiter1
1172,GenerateConfirmationMail,2024-09-18 10:24:08.949328+00:00,2024-09-18 10:24:08.949328+00:00,2024-09-18 10:24:11.314941+00:00,System_3323
1172,SendConfirmationMail,2024-09-18 10:24:11.314941+00:00,2024-09-18 10:24:11.314941+00:00,2024-09-18 10:24:14.919288+00:00,System_3324
1172,ReviewDocuments,2024-09-18 10:24:14.919288+00:00,2024-09-23 11:07:36.992725+00:00,2024-09-23 11:17:38.423929+00:00,Sachbearbeiter2
828,StoreApplication,2024-09-18 10:24:21.664271+00:00,2024-09-23 11:08:21.430899+00:00,2024-09-23 11:09:55.620526+00:00,Sachbearbeiter1
1270,SendMailToParents,2024-09-18 10:24:46.989901+00:00,2024-09-18 10:24:46.989901+00:00,2024-09-18 10:24:51.336074+00:00,System_3325
1270,ReceiveParentsData,2024-09-18 10:24:51.336074+00:00,2024-09-18 10:24:51.336074+00:00,2024-09-19 19:39:44.456516+00:00,System_3326
833,StoreApplication,2024-09-18 10:27:04.407845+00:00,2024-09-23 11:09:55.620526+00:00,2024-09-23 11:12:24.941286+00:00,Sachbearbeiter1
652,GenerateConfirmationMail,2024-09-18 10:28:22.958818+00:00,2024-09-18 10:28:22.958818+00:00,2024-09-18 10:28:25.453388+00:00,System_3327
652,SendConfirmationMail,2024-09-18 10:28:25.453388+00:00,2024-09-18 10:28:25.453388+00:00,2024-09-18 10:28:29.567294+00:00,System_3328
652,ReviewDocuments,2024-09-18 10:28:29.567294+00:00,2024-09-23 11:12:24.941286+00:00,2024-09-23 11:19:39.305158+00:00,Sachbearbeiter1
877,GenerateConfirmationMail,2024-09-18 10:29:50.662072+00:00,2024-09-18 10:29:50.662072+00:00,2024-09-18 10:29:52.887365+00:00,System_3329
877,SendConfirmationMail,2024-09-18 10:29:52.887365+00:00,2024-09-18 10:29:52.887365+00:00,2024-09-18 10:29:56.037544+00:00,System_3330
877,ReviewDocuments,2024-09-18 10:29:56.037544+00:00,2024-09-23 11:13:03.511917+00:00,2024-09-23 11:25:38.528842+00:00,Sachbearbeiter3
725,StoreApplication,2024-09-18 10:31:59.834315+00:00,2024-09-23 11:17:38.423929+00:00,2024-09-23 11:19:00.008911+00:00,Sachbearbeiter2
836,RequestResubmission,2024-09-18 10:32:20.404800+00:00,2024-09-23 11:19:00.008911+00:00,2024-09-23 11:24:07.507022+00:00,Sachbearbeiter2
1271,GenerateConfirmationMail,2024-09-18 10:32:44.835005+00:00,2024-09-18 10:32:44.835005+00:00,2024-09-18 10:32:46.961742+00:00,System_3331
1271,SendConfirmationMail,2024-09-18 10:32:46.961742+00:00,2024-09-18 10:32:46.961742+00:00,2024-09-18 10:32:50.675086+00:00,System_3332
1271,ReviewDocuments,2024-09-18 10:32:50.675086+00:00,2024-09-23 11:19:39.305158+00:00,2024-09-23 11:30:10.560956+00:00,Sachbearbeiter1
1272,SendMailToParents,2024-09-18 10:34:57.450257+00:00,2024-09-18 10:34:57.450257+00:00,2024-09-18 10:35:01.532878+00:00,System_3333
1272,ReceiveParentsData,2024-09-18 10:35:01.532878+00:00,2024-09-18 10:35:01.532878+00:00,2024-10-08 14:14:39.226607+00:00,System_3334
181,RequestResubmission,2024-09-18 10:35:44.557637+00:00,2024-09-23 11:24:07.507022+00:00,2024-09-23 11:29:45.419923+00:00,Sachbearbeiter2
715,GenerateConfirmationMail,2024-09-18 10:36:57.741279+00:00,2024-09-18 10:36:57.741279+00:00,2024-09-18 10:36:59.420532+00:00,System_3335
715,SendConfirmationMail,2024-09-18 10:36:59.420532+00:00,2024-09-18 10:36:59.420532+00:00,2024-09-18 10:37:03.853012+00:00,System_3336
715,ReviewDocuments,2024-09-18 10:37:03.853012+00:00,2024-09-23 11:25:38.528842+00:00,2024-09-23 11:34:58.742462+00:00,Sachbearbeiter3
1273,GenerateConfirmationMail,2024-09-18 10:37:43.598493+00:00,2024-09-18 10:37:43.598493+00:00,2024-09-18 10:37:46.168809+00:00,System_3337
1273,SendConfirmationMail,2024-09-18 10:37:46.168809+00:00,2024-09-18 10:37:46.168809+00:00,2024-09-18 10:37:49.337185+00:00,System_3338
1273,ReviewDocuments,2024-09-18 10:37:49.337185+00:00,2024-09-23 11:29:45.419923+00:00,2024-09-23 11:39:20.311296+00:00,Sachbearbeiter2
732,RequestResubmission,2024-09-18 10:40:37.694907+00:00,2024-09-23 11:30:10.560956+00:00,2024-09-23 11:37:44.187196+00:00,Sachbearbeiter1
1274,SendMailToParents,2024-09-18 10:41:37.583942+00:00,2024-09-18 10:41:37.583942+00:00,2024-09-18 10:41:41.977759+00:00,System_3339
1274,ReceiveParentsData,2024-09-18 10:41:41.977759+00:00,2024-09-18 10:41:41.977759+00:00,2024-09-19 05:50:24.183544+00:00,System_3340
1275,SendMailToParents,2024-09-18 10:41:49.214163+00:00,2024-09-18 10:41:49.214163+00:00,2024-09-18 10:41:52.001265+00:00,System_3341
1275,ReceiveParentsData,2024-09-18 10:41:52.001265+00:00,2024-09-18 10:41:52.001265+00:00,2024-09-18 15:58:14.427150+00:00,System_3342
839,StoreApplication,2024-09-18 10:42:23.665234+00:00,2024-09-23 11:34:58.742462+00:00,2024-09-23 11:37:00.337540+00:00,Sachbearbeiter3
690,GenerateConfirmationMail,2024-09-18 10:43:15.847840+00:00,2024-09-18 10:43:15.847840+00:00,2024-09-18 10:43:18.637816+00:00,System_3343
690,SendConfirmationMail,2024-09-18 10:43:18.637816+00:00,2024-09-18 10:43:18.637816+00:00,2024-09-18 10:43:22.941454+00:00,System_3344
690,ReviewDocuments,2024-09-18 10:43:22.941454+00:00,2024-09-23 11:37:00.337540+00:00,2024-09-23 11:49:44.361919+00:00,Sachbearbeiter3
509,GenerateConfirmationMail,2024-09-18 10:44:45.249266+00:00,2024-09-18 10:44:45.249266+00:00,2024-09-18 10:44:46.952841+00:00,System_3345
509,SendConfirmationMail,2024-09-18 10:44:46.952841+00:00,2024-09-18 10:44:46.952841+00:00,2024-09-18 10:44:51.348096+00:00,System_3346
509,ReviewDocuments,2024-09-18 10:44:51.348096+00:00,2024-09-23 11:37:44.187196+00:00,2024-09-23 11:45:33.137321+00:00,Sachbearbeiter1
842,StoreApplication,2024-09-18 10:44:52.011273+00:00,2024-09-23 11:39:20.311296+00:00,2024-09-23 11:41:32.482492+00:00,Sachbearbeiter2
885,GenerateConfirmationMail,2024-09-18 10:46:22.840717+00:00,2024-09-18 10:46:22.840717+00:00,2024-09-18 10:46:25.084478+00:00,System_3347
885,SendConfirmationMail,2024-09-18 10:46:25.084478+00:00,2024-09-18 10:46:25.084478+00:00,2024-09-18 10:46:29.885161+00:00,System_3348
885,ReviewDocuments,2024-09-18 10:46:29.885161+00:00,2024-09-23 11:41:32.482492+00:00,2024-09-23 11:51:37.363934+00:00,Sachbearbeiter2
1276,GenerateConfirmationMail,2024-09-18 10:47:14.917074+00:00,2024-09-18 10:47:14.917074+00:00,2024-09-18 10:47:16.260297+00:00,System_3349
1276,SendConfirmationMail,2024-09-18 10:47:16.260297+00:00,2024-09-18 10:47:16.260297+00:00,2024-09-18 10:47:20.216193+00:00,System_3350
1276,ReviewDocuments,2024-09-18 10:47:20.216193+00:00,2024-09-23 11:45:33.137321+00:00,2024-09-23 11:52:25.301338+00:00,Sachbearbeiter1
1277,SendMailToParents,2024-09-18 10:49:08.042454+00:00,2024-09-18 10:49:08.042454+00:00,2024-09-18 10:49:12.866673+00:00,System_3351
1277,ReceiveParentsData,2024-09-18 10:49:12.866673+00:00,2024-09-18 10:49:12.866673+00:00,2024-09-21 14:39:29.790253+00:00,System_3352
586,StoreApplication,2024-09-18 10:50:17.069717+00:00,2024-09-23 11:49:44.361919+00:00,2024-09-23 11:50:50.876153+00:00,Sachbearbeiter3
1278,GenerateConfirmationMail,2024-09-18 10:52:27.751202+00:00,2024-09-18 10:52:27.751202+00:00,2024-09-18 10:52:30.367070+00:00,System_3353
1278,SendConfirmationMail,2024-09-18 10:52:30.367070+00:00,2024-09-18 10:52:30.367070+00:00,2024-09-18 10:52:32.924543+00:00,System_3354
1278,ReviewDocuments,2024-09-18 10:52:32.924543+00:00,2024-09-23 11:50:50.876153+00:00,2024-09-23 12:02:21.993692+00:00,Sachbearbeiter3
843,RequestResubmission,2024-09-18 10:52:57.818622+00:00,2024-09-23 11:51:37.363934+00:00,2024-09-23 11:56:37.667663+00:00,Sachbearbeiter2
332,GenerateConfirmationMail,2024-09-18 10:53:27.622198+00:00,2024-09-18 10:53:27.622198+00:00,2024-09-18 10:53:30.100005+00:00,System_3355
332,SendConfirmationMail,2024-09-18 10:53:30.100005+00:00,2024-09-18 10:53:30.100005+00:00,2024-09-18 10:53:33.849634+00:00,System_3356
332,ReviewDocuments,2024-09-18 10:53:33.849634+00:00,2024-09-23 11:52:25.301338+00:00,2024-09-23 12:01:26.185712+00:00,Sachbearbeiter1
458,StoreApplication,2024-09-18 10:53:47.270046+00:00,2024-09-23 11:56:37.667663+00:00,2024-09-23 11:57:47.076984+00:00,Sachbearbeiter2
1279,SendMailToParents,2024-09-18 10:57:38.998584+00:00,2024-09-18 10:57:38.998584+00:00,2024-09-18 10:57:42.968694+00:00,System_3357
1279,ReceiveParentsData,2024-09-18 10:57:42.968694+00:00,2024-09-18 10:57:42.968694+00:00,2024-09-26 01:00:33.709270+00:00,System_3358
1107,GenerateConfirmationMail,2024-09-18 10:58:56.058413+00:00,2024-09-18 10:58:56.058413+00:00,2024-09-18 10:58:58.046866+00:00,System_3359
1107,SendConfirmationMail,2024-09-18 10:58:58.046866+00:00,2024-09-18 10:58:58.046866+00:00,2024-09-18 10:59:02.485440+00:00,System_3360
1107,ReviewDocuments,2024-09-18 10:59:02.485440+00:00,2024-09-23 11:57:47.076984+00:00,2024-09-23 12:08:34.942934+00:00,Sachbearbeiter2
1280,SendMailToParents,2024-09-18 11:00:28.703991+00:00,2024-09-18 11:00:28.703991+00:00,2024-09-18 11:00:32.388125+00:00,System_3361
1280,ReceiveParentsData,2024-09-18 11:00:32.388125+00:00,2024-09-18 11:00:32.388125+00:00,2024-09-26 22:11:58.024753+00:00,System_3362
1281,SendMailToParents,2024-09-18 11:00:49.578108+00:00,2024-09-18 11:00:49.578108+00:00,2024-09-18 11:00:54.212013+00:00,System_3363
1281,ReceiveParentsData,2024-09-18 11:00:54.212013+00:00,2024-09-18 11:00:54.212013+00:00,2024-10-01 07:21:41.666612+00:00,System_3364
846,StoreApplication,2024-09-18 11:01:03.786764+00:00,2024-09-23 12:01:26.185712+00:00,2024-09-23 12:04:08.484262+00:00,Sachbearbeiter1
848,StoreApplication,2024-09-18 11:01:10.199973+00:00,2024-09-23 12:02:21.993692+00:00,2024-09-23 12:03:54.398467+00:00,Sachbearbeiter3
1282,SendMailToParents,2024-09-18 11:01:17.366618+00:00,2024-09-18 11:01:17.366618+00:00,2024-09-18 11:01:20.703760+00:00,System_3365
1282,ReceiveParentsData,2024-09-18 11:01:20.703760+00:00,2024-09-18 11:01:20.703760+00:00,2024-09-22 07:00:44.231306+00:00,System_3366
850,StoreApplication,2024-09-18 11:03:26.668675+00:00,2024-09-23 12:03:54.398467+00:00,2024-09-23 12:06:12.447421+00:00,Sachbearbeiter3
1283,SendMailToParents,2024-09-18 11:05:02.832153+00:00,2024-09-18 11:05:02.832153+00:00,2024-09-18 11:05:07.158996+00:00,System_3367
1283,ReceiveParentsData,2024-09-18 11:05:07.158996+00:00,2024-09-18 11:05:07.158996+00:00,2024-09-20 15:36:58.379228+00:00,System_3368
1047,GenerateConfirmationMail,2024-09-18 11:05:47.184122+00:00,2024-09-18 11:05:47.184122+00:00,2024-09-18 11:05:48.254374+00:00,System_3369
1047,SendConfirmationMail,2024-09-18 11:05:48.254374+00:00,2024-09-18 11:05:48.254374+00:00,2024-09-18 11:05:51.710776+00:00,System_3370
1047,ReviewDocuments,2024-09-18 11:05:51.710776+00:00,2024-09-23 12:04:08.484262+00:00,2024-09-23 12:16:57.419209+00:00,Sachbearbeiter1
1284,SendMailToParents,2024-09-18 11:07:06.997804+00:00,2024-09-18 11:07:06.997804+00:00,2024-09-18 11:07:10.418797+00:00,System_3371
1284,ReceiveParentsData,2024-09-18 11:07:10.418797+00:00,2024-09-18 11:07:10.418797+00:00,2024-09-25 03:58:00.121967+00:00,System_3372
1285,SendMailToParents,2024-09-18 11:08:42.518748+00:00,2024-09-18 11:08:42.518748+00:00,2024-09-18 11:08:46.841743+00:00,System_3373
1285,ReceiveParentsData,2024-09-18 11:08:46.841743+00:00,2024-09-18 11:08:46.841743+00:00,2024-09-19 23:08:38.410868+00:00,System_3374
1286,GenerateConfirmationMail,2024-09-18 11:11:33.942724+00:00,2024-09-18 11:11:33.942724+00:00,2024-09-18 11:11:35.734434+00:00,System_3375
1286,SendConfirmationMail,2024-09-18 11:11:35.734434+00:00,2024-09-18 11:11:35.734434+00:00,2024-09-18 11:11:38.888945+00:00,System_3376
1286,ReviewDocuments,2024-09-18 11:11:38.888945+00:00,2024-09-23 12:06:12.447421+00:00,2024-09-23 12:13:27.602036+00:00,Sachbearbeiter3
560,StoreApplication,2024-09-18 11:11:53.153363+00:00,2024-09-23 12:08:34.942934+00:00,2024-09-23 12:10:39.895382+00:00,Sachbearbeiter2
130,StoreApplication,2024-09-18 11:11:56.028731+00:00,2024-09-23 12:10:39.895382+00:00,2024-09-23 12:13:03.612168+00:00,Sachbearbeiter2
1287,SendMailToParents,2024-09-18 11:13:11.194777+00:00,2024-09-18 11:13:11.194777+00:00,2024-09-18 11:13:13.769443+00:00,System_3377
1287,ReceiveParentsData,2024-09-18 11:13:13.769443+00:00,2024-09-18 11:13:13.769443+00:00,2024-10-03 03:29:19.704475+00:00,System_3378
748,StoreApplication,2024-09-18 11:13:54.830466+00:00,2024-09-23 12:13:03.612168+00:00,2024-09-23 12:16:00.857669+00:00,Sachbearbeiter2
1288,SendMailToParents,2024-09-18 11:16:07.805798+00:00,2024-09-18 11:16:07.805798+00:00,2024-09-18 11:16:10.991792+00:00,System_3379
1288,ReceiveParentsData,2024-09-18 11:16:10.991792+00:00,2024-09-18 11:16:10.991792+00:00,2024-09-22 09:12:59.823802+00:00,System_3380
1289,SendMailToParents,2024-09-18 11:16:43.907411+00:00,2024-09-18 11:16:43.907411+00:00,2024-09-18 11:16:47.756320+00:00,System_3381
1289,ReceiveParentsData,2024-09-18 11:16:47.756320+00:00,2024-09-18 11:16:47.756320+00:00,2024-09-18 14:10:45.528827+00:00,System_3382
1290,SendMailToParents,2024-09-18 11:21:41.884895+00:00,2024-09-18 11:21:41.884895+00:00,2024-09-18 11:21:46.729392+00:00,System_3383
1290,ReceiveParentsData,2024-09-18 11:21:46.729392+00:00,2024-09-18 11:21:46.729392+00:00,2024-09-19 11:44:11.964504+00:00,System_3384
239,StoreApplication,2024-09-18 11:23:57.112903+00:00,2024-09-23 12:13:27.602036+00:00,2024-09-23 12:15:53.756594+00:00,Sachbearbeiter3
118,StoreApplication,2024-09-18 11:24:31.833470+00:00,2024-09-23 12:15:53.756594+00:00,2024-09-23 12:17:34.946982+00:00,Sachbearbeiter3
525,StoreApplication,2024-09-18 11:25:11.953438+00:00,2024-09-23 12:16:00.857669+00:00,2024-09-23 12:18:07.171404+00:00,Sachbearbeiter2
1291,SendMailToParents,2024-09-18 11:26:21.815150+00:00,2024-09-18 11:26:21.815150+00:00,2024-09-18 11:26:26.424218+00:00,System_3385
1291,ReceiveParentsData,2024-09-18 11:26:26.424218+00:00,2024-09-18 11:26:26.424218+00:00,2024-09-25 00:16:37.042635+00:00,System_3386
1090,GenerateConfirmationMail,2024-09-18 11:26:46.402973+00:00,2024-09-18 11:26:46.402973+00:00,2024-09-18 11:26:47.679253+00:00,System_3387
1090,SendConfirmationMail,2024-09-18 11:26:47.679253+00:00,2024-09-18 11:26:47.679253+00:00,2024-09-18 11:26:52.007791+00:00,System_3388
1090,ReviewDocuments,2024-09-18 11:26:52.007791+00:00,2024-09-23 12:16:57.419209+00:00,2024-09-23 12:27:26.266048+00:00,Sachbearbeiter1
251,GenerateConfirmationMail,2024-09-18 11:30:06.997297+00:00,2024-09-18 11:30:06.997297+00:00,2024-09-18 11:30:09.145735+00:00,System_3389
251,SendConfirmationMail,2024-09-18 11:30:09.145735+00:00,2024-09-18 11:30:09.145735+00:00,2024-09-18 11:30:13.957417+00:00,System_3390
251,ReviewDocuments,2024-09-18 11:30:13.957417+00:00,2024-09-23 12:17:34.946982+00:00,2024-09-23 12:29:07.062725+00:00,Sachbearbeiter3
668,StoreApplication,2024-09-18 11:31:27.143759+00:00,2024-09-23 12:18:07.171404+00:00,2024-09-23 12:20:18.617620+00:00,Sachbearbeiter2
987,GenerateConfirmationMail,2024-09-18 11:33:17.610161+00:00,2024-09-18 11:33:17.610161+00:00,2024-09-18 11:33:18.721958+00:00,System_3391
987,SendConfirmationMail,2024-09-18 11:33:18.721958+00:00,2024-09-18 11:33:18.721958+00:00,2024-09-18 11:33:23.619166+00:00,System_3392
218,StoreApplication,2024-09-18 11:33:20.988968+00:00,2024-09-23 12:20:18.617620+00:00,2024-09-23 12:22:39.536568+00:00,Sachbearbeiter2
1292,SendMailToParents,2024-09-18 11:33:22.655562+00:00,2024-09-18 11:33:22.655562+00:00,2024-09-18 11:33:26.149687+00:00,System_3393
987,ReviewDocuments,2024-09-18 11:33:23.619166+00:00,2024-09-23 12:22:39.536568+00:00,2024-09-23 12:31:13.566708+00:00,Sachbearbeiter2
1292,ReceiveParentsData,2024-09-18 11:33:26.149687+00:00,2024-09-18 11:33:26.149687+00:00,2024-09-19 03:37:21.360619+00:00,System_3394
1293,SendMailToParents,2024-09-18 11:35:48.606163+00:00,2024-09-18 11:35:48.606163+00:00,2024-09-18 11:35:50.865516+00:00,System_3395
1293,ReceiveParentsData,2024-09-18 11:35:50.865516+00:00,2024-09-18 11:35:50.865516+00:00,2024-09-25 11:07:21.975726+00:00,System_3396
442,GenerateConfirmationMail,2024-09-18 11:36:00.026525+00:00,2024-09-18 11:36:00.026525+00:00,2024-09-18 11:36:02.520203+00:00,System_3397
442,SendConfirmationMail,2024-09-18 11:36:02.520203+00:00,2024-09-18 11:36:02.520203+00:00,2024-09-18 11:36:05.617201+00:00,System_3398
442,ReviewDocuments,2024-09-18 11:36:05.617201+00:00,2024-09-23 12:27:26.266048+00:00,2024-09-23 12:35:57.196482+00:00,Sachbearbeiter1
336,StoreApplication,2024-09-18 11:36:20.149369+00:00,2024-09-23 12:29:07.062725+00:00,2024-09-23 12:31:52.089611+00:00,Sachbearbeiter3
1294,SendMailToParents,2024-09-18 11:40:08.129637+00:00,2024-09-18 11:40:08.129637+00:00,2024-09-18 11:40:12.841982+00:00,System_3399
1295,SendMailToParents,2024-09-18 11:40:08.205430+00:00,2024-09-18 11:40:08.205430+00:00,2024-09-18 11:40:10.812727+00:00,System_3400
1295,ReceiveParentsData,2024-09-18 11:40:10.812727+00:00,2024-09-18 11:40:10.812727+00:00,2024-09-21 21:32:06.119668+00:00,System_3401
1294,ReceiveParentsData,2024-09-18 11:40:12.841982+00:00,2024-09-18 11:40:12.841982+00:00,2024-09-23 09:43:43.818120+00:00,System_3402
1296,SendMailToParents,2024-09-18 11:40:19.413804+00:00,2024-09-18 11:40:19.413804+00:00,2024-09-18 11:40:24.096364+00:00,System_3403
1296,ReceiveParentsData,2024-09-18 11:40:24.096364+00:00,2024-09-18 11:40:24.096364+00:00,2024-09-24 09:12:47.453950+00:00,System_3404
693,StoreApplication,2024-09-18 11:41:27.929054+00:00,2024-09-23 12:31:13.566708+00:00,2024-09-23 12:33:32.915857+00:00,Sachbearbeiter2
779,GenerateConfirmationMail,2024-09-18 11:42:35.339804+00:00,2024-09-18 11:42:35.339804+00:00,2024-09-18 11:42:37.340511+00:00,System_3405
779,SendConfirmationMail,2024-09-18 11:42:37.340511+00:00,2024-09-18 11:42:37.340511+00:00,2024-09-18 11:42:40.069274+00:00,System_3406
779,ReviewDocuments,2024-09-18 11:42:40.069274+00:00,2024-09-23 12:31:52.089611+00:00,2024-09-23 12:44:27.594231+00:00,Sachbearbeiter3
1218,GenerateConfirmationMail,2024-09-18 11:42:40.561265+00:00,2024-09-18 11:42:40.561265+00:00,2024-09-18 11:42:43.115320+00:00,System_3407
1218,SendConfirmationMail,2024-09-18 11:42:43.115320+00:00,2024-09-18 11:42:43.115320+00:00,2024-09-18 11:42:45.643700+00:00,System_3408
1218,ReviewDocuments,2024-09-18 11:42:45.643700+00:00,2024-09-23 12:33:32.915857+00:00,2024-09-23 12:45:13.060772+00:00,Sachbearbeiter2
682,StoreApplication,2024-09-18 11:43:53.237840+00:00,2024-09-23 12:35:57.196482+00:00,2024-09-23 12:38:05.135667+00:00,Sachbearbeiter1
1297,SendMailToParents,2024-09-18 11:44:15.269696+00:00,2024-09-18 11:44:15.269696+00:00,2024-09-18 11:44:18.219633+00:00,System_3409
1297,ReceiveParentsData,2024-09-18 11:44:18.219633+00:00,2024-09-18 11:44:18.219633+00:00,2024-09-19 03:07:34.570933+00:00,System_3410
1298,SendMailToParents,2024-09-18 11:45:18.194679+00:00,2024-09-18 11:45:18.194679+00:00,2024-09-18 11:45:20.806715+00:00,System_3411
1298,ReceiveParentsData,2024-09-18 11:45:20.806715+00:00,2024-09-18 11:45:20.806715+00:00,2024-09-20 12:18:03.974539+00:00,System_3412
49,StoreApplication,2024-09-18 11:45:59.491978+00:00,2024-09-23 12:38:05.135667+00:00,2024-09-23 12:40:51.609882+00:00,Sachbearbeiter1
1299,GenerateConfirmationMail,2024-09-18 11:47:57.150720+00:00,2024-09-18 11:47:57.150720+00:00,2024-09-18 11:47:58.265305+00:00,System_3413
1299,SendConfirmationMail,2024-09-18 11:47:58.265305+00:00,2024-09-18 11:47:58.265305+00:00,2024-09-18 11:48:01.687110+00:00,System_3414
