document_id,application_id,doc_type,doc_category,status,submission_date,reviewed,printed,archived
DOC_005738,APP_001393,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 10:04:44,True,False,False
DOC_005739,APP_001394,Formblatt 1,Student,Received,2024-10-18 03:42:45,True,False,False
DOC_005740,APP_001394,Immatrikulationsbescheinigung,Student,Received,2024-09-28 03:37:03,True,False,False
DOC_005741,APP_001394,Formblatt 3,Eltern,Received,2024-09-28 03:37:03,True,False,False
DOC_005742,APP_001394,Einkommensnachweis Eltern,Eltern,Received,2024-09-14 11:36:17,True,False,False
DOC_005743,APP_001394,Mietbescheinigung,Student,Received,2024-09-28 03:37:03,True,False,False
DOC_005744,APP_001395,Formblatt 1,Student,Received,2024-09-21 07:49:55,True,False,False
DOC_005745,APP_001395,Immatrikulationsbescheinigung,Student,Received,2024-09-21 07:49:55,True,False,False
DOC_005746,APP_001396,Formblatt 1,Student,Received,2024-10-06 09:14:01,True,False,False
DOC_005747,APP_001396,Immatrikulationsbescheinigung,Student,Received,2024-10-06 09:14:01,True,False,False
DOC_005748,APP_001396,Formblatt 3,Eltern,Received,2024-10-06 09:14:01,True,False,False
DOC_005749,APP_001396,Einkommensnachweis Eltern,Eltern,Received,2024-09-18 23:59:18,True,False,False
DOC_005750,APP_001396,Mietbescheinigung,Student,Received,2024-10-06 09:14:01,True,False,False
DOC_005751,APP_001397,Formblatt 1,Student,Received,2024-09-30 04:46:30,True,False,False
DOC_005752,APP_001397,Immatrikulationsbescheinigung,Student,Received,2024-09-30 04:46:30,True,False,False
DOC_005753,APP_001397,Formblatt 3,Eltern,Received,2024-09-30 04:46:30,True,False,False
DOC_005754,APP_001397,Einkommensnachweis Eltern,Eltern,Received,2024-09-30 04:46:30,True,False,False
DOC_005755,APP_001398,Formblatt 1,Student,Received,2024-09-29 02:56:46,True,False,False
DOC_005756,APP_001398,Immatrikulationsbescheinigung,Student,Received,2024-09-29 02:56:46,True,False,False
DOC_005757,APP_001398,Formblatt 3,Eltern,Received,2024-09-29 02:56:46,True,False,False
DOC_005758,APP_001398,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 07:47:50,True,False,False
DOC_005759,APP_001398,Mietbescheinigung,Student,Received,2024-09-29 02:56:46,True,False,False
DOC_005760,APP_001399,Formblatt 1,Student,Received,2024-09-25 23:21:38,True,False,False
DOC_005761,APP_001399,Immatrikulationsbescheinigung,Student,Received,2024-09-25 23:21:38,True,False,False
DOC_005762,APP_001399,Formblatt 3,Eltern,Received,2024-09-25 23:21:38,True,False,False
DOC_005763,APP_001399,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 07:09:09,True,False,False
DOC_005764,APP_001400,Formblatt 1,Student,Received,2024-09-30 16:58:00,True,False,False
DOC_005765,APP_001400,Immatrikulationsbescheinigung,Student,Received,2024-09-30 16:58:00,True,False,False
DOC_005766,APP_001400,Formblatt 3,Eltern,Received,2024-09-30 16:58:00,True,False,False
DOC_005767,APP_001400,Einkommensnachweis Eltern,Eltern,Received,2024-09-16 10:49:54,True,False,False
DOC_005768,APP_001401,Formblatt 1,Student,Received,2024-09-30 00:25:05,True,False,False
DOC_005769,APP_001401,Immatrikulationsbescheinigung,Student,Received,2024-09-30 00:25:05,True,False,False
DOC_005770,APP_001401,Formblatt 3,Eltern,Received,2024-09-30 00:25:05,True,False,False
DOC_005771,APP_001401,Einkommensnachweis Eltern,Eltern,Received,2024-09-14 11:28:13,True,False,False
DOC_005772,APP_001401,Mietbescheinigung,Student,Received,2024-09-30 00:25:05,True,False,False
DOC_005773,APP_001402,Formblatt 1,Student,Received,2024-09-19 06:42:57,True,False,False
DOC_005774,APP_001402,Immatrikulationsbescheinigung,Student,Received,2024-09-19 06:42:57,True,False,False
DOC_005775,APP_001402,Mietbescheinigung,Student,Received,2024-09-19 06:42:57,True,False,False
DOC_005776,APP_001403,Formblatt 1,Student,Received,2024-10-04 09:07:08,True,False,False
DOC_005777,APP_001403,Immatrikulationsbescheinigung,Student,Received,2024-10-04 09:07:08,True,False,False
DOC_005778,APP_001403,Formblatt 3,Eltern,Received,2024-10-04 09:07:08,True,False,False
DOC_005779,APP_001403,Einkommensnachweis Eltern,Eltern,Received,2024-09-16 08:28:43,True,False,False
DOC_005780,APP_001403,Mietbescheinigung,Student,Received,2024-10-04 09:07:08,True,False,False
DOC_005781,APP_001404,Formblatt 1,Student,Received,2024-09-20 18:43:53,True,False,False
DOC_005782,APP_001404,Immatrikulationsbescheinigung,Student,Received,2024-09-20 18:43:53,True,False,False
DOC_005783,APP_001404,Formblatt 3,Eltern,Received,2024-09-20 18:43:53,True,False,False
DOC_005784,APP_001404,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 16:16:33,True,False,False
DOC_005785,APP_001405,Formblatt 1,Student,Received,2024-09-22 11:47:13,True,False,False
DOC_005786,APP_001405,Immatrikulationsbescheinigung,Student,Received,2024-09-22 11:47:13,True,False,False
DOC_005787,APP_001405,Formblatt 3,Eltern,Received,2024-09-22 11:47:13,True,False,False
DOC_005788,APP_001405,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 02:49:21,True,False,False
DOC_005789,APP_001405,Mietbescheinigung,Student,Received,2024-09-22 11:47:13,True,False,False
DOC_005790,APP_001406,Formblatt 1,Student,Received,2024-10-05 04:54:37,True,False,False
DOC_005791,APP_001406,Immatrikulationsbescheinigung,Student,Received,2024-10-05 04:54:37,True,False,False
DOC_005792,APP_001406,Formblatt 3,Eltern,Received,2024-10-05 04:54:37,True,False,False
DOC_005793,APP_001406,Einkommensnachweis Eltern,Eltern,Received,2024-09-14 10:17:11,True,False,False
DOC_005794,APP_001407,Formblatt 1,Student,Received,2024-10-03 14:00:46,True,False,False
DOC_005795,APP_001407,Immatrikulationsbescheinigung,Student,Received,2024-10-03 14:00:46,True,False,False
DOC_005796,APP_001407,Formblatt 3,Eltern,Received,2024-10-17 03:52:02,True,False,False
DOC_005797,APP_001407,Einkommensnachweis Eltern,Eltern,Received,2024-09-14 10:14:03,True,False,False
DOC_005798,APP_001408,Formblatt 1,Student,Received,2024-10-01 19:38:32,True,False,False
DOC_005799,APP_001408,Immatrikulationsbescheinigung,Student,Received,2024-10-01 19:38:32,True,False,False
DOC_005800,APP_001408,Formblatt 3,Eltern,Received,2024-10-01 19:38:32,True,False,False
DOC_005801,APP_001408,Einkommensnachweis Eltern,Eltern,Received,2024-09-16 12:41:12,True,False,False
DOC_005802,APP_001409,Formblatt 1,Student,Received,2024-10-06 05:03:05,True,False,False
DOC_005803,APP_001409,Immatrikulationsbescheinigung,Student,Received,2024-10-06 05:03:05,True,False,False
DOC_005804,APP_001409,Formblatt 3,Eltern,Received,2024-10-06 05:03:05,True,False,False
DOC_005805,APP_001409,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 19:37:17,True,False,False
DOC_005806,APP_001409,Mietbescheinigung,Student,Received,2024-10-06 05:03:05,True,False,False
DOC_005807,APP_001410,Formblatt 1,Student,Received,2024-10-25 21:06:59,True,False,False
DOC_005808,APP_001410,Immatrikulationsbescheinigung,Student,Received,2024-10-04 21:41:15,True,False,False
DOC_005809,APP_001410,Formblatt 3,Eltern,Received,2024-10-04 21:41:15,True,False,False
DOC_005810,APP_001410,Einkommensnachweis Eltern,Eltern,Received,2024-09-14 07:35:15,True,False,False
DOC_005811,APP_001410,Mietbescheinigung,Student,Received,2024-10-04 21:41:15,True,False,False
DOC_005812,APP_001411,Formblatt 1,Student,Received,2024-09-29 01:37:24,True,False,False
DOC_005813,APP_001411,Immatrikulationsbescheinigung,Student,Received,2024-09-29 01:37:24,True,False,False
DOC_005814,APP_001411,Formblatt 3,Eltern,Received,2024-09-29 01:37:24,True,False,False
DOC_005815,APP_001411,Einkommensnachweis Eltern,Eltern,Received,2024-09-12 22:19:16,True,False,False
DOC_005816,APP_001412,Formblatt 1,Student,Received,2024-09-29 00:24:14,True,False,False
DOC_005817,APP_001412,Immatrikulationsbescheinigung,Student,Received,2024-09-29 00:24:14,True,False,False
DOC_005818,APP_001412,Formblatt 3,Eltern,Received,2024-09-29 00:24:14,True,False,False
DOC_005819,APP_001412,Einkommensnachweis Eltern,Eltern,Received,2024-09-16 03:35:42,True,False,False
DOC_005820,APP_001412,Mietbescheinigung,Student,Received,2024-09-29 00:24:14,True,False,False
DOC_005821,APP_001413,Formblatt 1,Student,Received,2024-10-04 22:39:40,True,False,False
DOC_005822,APP_001413,Immatrikulationsbescheinigung,Student,Received,2024-10-04 22:39:40,True,False,False
DOC_005823,APP_001413,Formblatt 3,Eltern,Received,2024-10-04 22:39:40,True,False,False
DOC_005824,APP_001413,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 23:33:50,True,False,False
DOC_005825,APP_001413,Mietbescheinigung,Student,Received,2024-10-04 22:39:40,True,False,False
DOC_005826,APP_001414,Formblatt 1,Student,Received,2024-09-28 03:58:34,True,False,False
DOC_005827,APP_001414,Immatrikulationsbescheinigung,Student,Received,2024-09-28 03:58:34,True,False,False
DOC_005828,APP_001414,Formblatt 3,Eltern,Received,2024-09-28 03:58:34,True,False,False
DOC_005829,APP_001414,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 22:25:09,True,False,False
DOC_005830,APP_001414,Mietbescheinigung,Student,Received,2024-09-28 03:58:34,True,False,False
DOC_005831,APP_001415,Formblatt 1,Student,Received,2024-09-25 18:49:58,True,False,False
DOC_005832,APP_001415,Immatrikulationsbescheinigung,Student,Received,2024-10-06 21:16:12,True,False,False
DOC_005833,APP_001415,Formblatt 3,Eltern,Received,2024-09-25 18:49:58,True,False,False
DOC_005834,APP_001415,Einkommensnachweis Eltern,Eltern,Received,2024-09-11 15:59:36,True,False,False
DOC_005835,APP_001416,Formblatt 1,Student,Received,2024-10-02 00:25:42,True,False,False
DOC_005836,APP_001416,Immatrikulationsbescheinigung,Student,Received,2024-10-05 15:48:07,True,False,False
DOC_005837,APP_001416,Formblatt 3,Eltern,Received,2024-10-02 00:25:42,True,False,False
DOC_005838,APP_001416,Einkommensnachweis Eltern,Eltern,Received,2024-09-13 08:11:31,True,False,False
DOC_005839,APP_001417,Formblatt 1,Student,Received,2024-10-07 03:51:36,True,False,False
DOC_005840,APP_001417,Immatrikulationsbescheinigung,Student,Received,2024-10-07 03:51:36,True,False,False
DOC_005841,APP_001417,Formblatt 3,Eltern,Received,2024-10-07 03:51:36,True,False,False
DOC_005842,APP_001417,Einkommensnachweis Eltern,Eltern,Received,2024-09-14 01:09:19,True,False,False
DOC_005843,APP_001418,Formblatt 1,Student,Received,2024-09-23 20:32:55,True,False,False
DOC_005844,APP_001418,Immatrikulationsbescheinigung,Student,Received,2024-09-23 20:32:55,True,False,False
DOC_005845,APP_001418,Formblatt 3,Eltern,Received,2024-09-23 20:32:55,True,False,False
DOC_005846,APP_001418,Einkommensnachweis Eltern,Eltern,Received,2024-09-07 11:52:02,True,False,False
DOC_005847,APP_001419,Formblatt 1,Student,Received,2024-10-03 12:34:18,True,False,False
DOC_005848,APP_001419,Immatrikulationsbescheinigung,Student,Received,2024-09-25 18:45:06,True,False,False
DOC_005849,APP_001419,Formblatt 3,Eltern,Received,2024-09-25 18:45:06,True,False,False
DOC_005850,APP_001419,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 20:26:31,True,False,False
DOC_005851,APP_001419,Mietbescheinigung,Student,Received,2024-09-25 18:45:06,True,False,False
DOC_005852,APP_001420,Formblatt 1,Student,Received,2024-10-09 20:19:25,True,False,False
DOC_005853,APP_001420,Immatrikulationsbescheinigung,Student,Received,2024-10-09 20:19:25,True,False,False
DOC_005854,APP_001420,Formblatt 3,Eltern,Received,2024-10-09 20:19:25,True,False,False
DOC_005855,APP_001420,Einkommensnachweis Eltern,Eltern,Received,2024-09-21 14:28:42,True,False,False
DOC_005856,APP_001420,Mietbescheinigung,Student,Received,2024-10-09 20:19:25,True,False,False
DOC_005857,APP_001421,Formblatt 1,Student,Received,2024-09-28 16:06:09,True,False,False
DOC_005858,APP_001421,Immatrikulationsbescheinigung,Student,Received,2024-09-28 16:06:09,True,False,False
DOC_005859,APP_001421,Formblatt 3,Eltern,Received,2024-10-12 01:09:06,True,False,False
DOC_005860,APP_001421,Einkommensnachweis Eltern,Eltern,Received,2024-09-13 01:04:09,True,False,False
DOC_005861,APP_001422,Formblatt 1,Student,Received,2024-10-02 12:04:16,True,False,False
DOC_005862,APP_001422,Immatrikulationsbescheinigung,Student,Received,2024-09-19 08:36:45,True,False,False
DOC_005863,APP_001423,Formblatt 1,Student,Received,2024-10-08 06:52:01,True,False,False
DOC_005864,APP_001423,Immatrikulationsbescheinigung,Student,Received,2024-09-21 19:58:08,True,False,False
DOC_005865,APP_001424,Formblatt 1,Student,Received,2024-09-26 13:36:34,True,False,False
DOC_005866,APP_001424,Immatrikulationsbescheinigung,Student,Received,2024-09-26 13:36:34,True,False,False
DOC_005867,APP_001424,Formblatt 3,Eltern,Received,2024-09-26 13:36:34,True,False,False
DOC_005868,APP_001424,Einkommensnachweis Eltern,Eltern,Received,2024-09-14 18:42:30,True,False,False
DOC_005869,APP_001424,Mietbescheinigung,Student,Received,2024-09-26 13:36:34,True,False,False
DOC_005870,APP_001425,Formblatt 1,Student,Received,2024-09-20 03:29:49,True,False,False
DOC_005871,APP_001425,Immatrikulationsbescheinigung,Student,Received,2024-09-20 03:29:49,True,False,False
DOC_005872,APP_001425,Formblatt 3,Eltern,Received,2024-09-30 23:11:47,True,False,False
DOC_005873,APP_001425,Einkommensnachweis Eltern,Eltern,Received,2024-09-09 00:54:40,True,False,False
DOC_005874,APP_001426,Formblatt 1,Student,Received,2024-10-15 05:20:55,True,False,False
DOC_005875,APP_001426,Immatrikulationsbescheinigung,Student,Received,2024-09-27 14:21:58,True,False,False
DOC_005876,APP_001426,Formblatt 3,Eltern,Received,2024-09-27 14:21:58,True,False,False
DOC_005877,APP_001426,Einkommensnachweis Eltern,Eltern,Received,2024-09-12 07:03:41,True,False,False
DOC_005878,APP_001426,Mietbescheinigung,Student,Received,2024-09-27 14:21:58,True,False,False
DOC_005879,APP_001427,Formblatt 1,Student,Received,2024-10-07 15:15:45,True,False,False
DOC_005880,APP_001427,Immatrikulationsbescheinigung,Student,Received,2024-10-07 15:15:45,True,False,False
DOC_005881,APP_001427,Formblatt 3,Eltern,Received,2024-10-07 15:15:45,True,False,False
DOC_005882,APP_001427,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 15:39:19,True,False,False
DOC_005883,APP_001427,Mietbescheinigung,Student,Received,2024-10-07 15:15:45,True,False,False
DOC_005884,APP_001428,Formblatt 1,Student,Received,2024-09-27 11:05:30,True,False,False
DOC_005885,APP_001428,Immatrikulationsbescheinigung,Student,Received,2024-09-27 11:05:30,True,False,False
DOC_005886,APP_001428,Formblatt 3,Eltern,Received,2024-09-27 11:05:30,True,False,False
DOC_005887,APP_001428,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 17:58:34,True,False,False
DOC_005888,APP_001428,Mietbescheinigung,Student,Received,2024-09-27 11:05:30,True,False,False
DOC_005889,APP_001429,Formblatt 1,Student,Received,2024-09-25 17:51:30,True,False,False
DOC_005890,APP_001429,Immatrikulationsbescheinigung,Student,Received,2024-09-25 17:51:30,True,False,False
DOC_005891,APP_001430,Formblatt 1,Student,Received,2024-09-29 03:24:43,True,False,False
DOC_005892,APP_001430,Immatrikulationsbescheinigung,Student,Received,2024-09-29 03:24:43,True,False,False
DOC_005893,APP_001430,Formblatt 3,Eltern,Received,2024-09-29 03:24:43,True,False,False
DOC_005894,APP_001430,Einkommensnachweis Eltern,Eltern,Received,2024-09-29 03:24:43,True,False,False
DOC_005895,APP_001430,Mietbescheinigung,Student,Received,2024-09-29 03:24:43,True,False,False
DOC_005896,APP_001431,Formblatt 1,Student,Received,2024-10-08 11:47:39,True,False,False
DOC_005897,APP_001431,Immatrikulationsbescheinigung,Student,Received,2024-10-08 11:47:39,True,False,False
DOC_005898,APP_001431,Formblatt 3,Eltern,Received,2024-10-08 11:47:39,True,False,False
DOC_005899,APP_001431,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 05:03:54,True,False,False
DOC_005900,APP_001432,Formblatt 1,Student,Received,2024-09-27 19:40:41,True,False,False
DOC_005901,APP_001432,Immatrikulationsbescheinigung,Student,Received,2024-09-27 19:40:41,True,False,False
DOC_005902,APP_001432,Formblatt 3,Eltern,Received,2024-09-27 19:40:41,True,False,False
DOC_005903,APP_001432,Einkommensnachweis Eltern,Eltern,Received,2024-09-13 21:15:23,True,False,False
DOC_005904,APP_001433,Formblatt 1,Student,Received,2024-09-26 13:06:04,True,False,False
DOC_005905,APP_001433,Immatrikulationsbescheinigung,Student,Received,2024-09-26 13:06:04,True,False,False
DOC_005906,APP_001433,Formblatt 3,Eltern,Received,2024-10-02 22:16:40,True,False,False
DOC_005907,APP_001433,Einkommensnachweis Eltern,Eltern,Received,2024-09-13 14:20:31,True,False,False
DOC_005908,APP_001433,Mietbescheinigung,Student,Received,2024-10-02 22:16:40,True,False,False
DOC_005909,APP_001434,Formblatt 1,Student,Received,2024-09-30 16:07:07,True,False,False
DOC_005910,APP_001434,Immatrikulationsbescheinigung,Student,Received,2024-09-30 16:07:07,True,False,False
DOC_005911,APP_001434,Formblatt 3,Eltern,Received,2024-09-30 16:07:07,True,False,False
DOC_005912,APP_001434,Einkommensnachweis Eltern,Eltern,Received,2024-09-15 08:43:51,True,False,False
DOC_005913,APP_001434,Mietbescheinigung,Student,Received,2024-09-30 16:07:07,True,False,False
DOC_005914,APP_001435,Formblatt 1,Student,Received,2024-09-25 09:13:00,True,False,False
DOC_005915,APP_001435,Immatrikulationsbescheinigung,Student,Received,2024-09-25 09:13:00,True,False,False
DOC_005916,APP_001435,Formblatt 3,Eltern,Received,2024-09-25 09:13:00,True,False,False
DOC_005917,APP_001435,Einkommensnachweis Eltern,Eltern,Received,2024-09-13 05:06:08,True,False,False
DOC_005918,APP_001435,Mietbescheinigung,Student,Received,2024-09-25 09:13:00,True,False,False
DOC_005919,APP_001436,Formblatt 1,Student,Received,2024-10-02 05:10:06,True,False,False
DOC_005920,APP_001436,Immatrikulationsbescheinigung,Student,Received,2024-10-02 05:10:06,True,False,False
DOC_005921,APP_001436,Formblatt 3,Eltern,Received,2024-10-02 05:10:06,True,False,False
DOC_005922,APP_001436,Einkommensnachweis Eltern,Eltern,Received,2024-09-10 21:51:15,True,False,False
DOC_005923,APP_001437,Formblatt 1,Student,Received,2024-09-25 21:32:57,True,False,False
DOC_005924,APP_001437,Immatrikulationsbescheinigung,Student,Received,2024-09-25 21:32:57,True,False,False
DOC_005925,APP_001437,Formblatt 3,Eltern,Received,2024-09-25 21:32:57,True,False,False
DOC_005926,APP_001437,Einkommensnachweis Eltern,Eltern,Received,2024-09-12 01:12:53,True,False,False
DOC_005927,APP_001437,Mietbescheinigung,Student,Received,2024-09-25 21:32:57,True,False,False
DOC_005928,APP_001438,Formblatt 1,Student,Received,2024-10-07 03:51:45,True,False,False
DOC_005929,APP_001438,Immatrikulationsbescheinigung,Student,Received,2024-10-07 03:51:45,True,False,False
